Date,asset,open,high,low,close,tick_volume,spread,real_volume
2014-03-26,AAPL.NAS,78.159,78.429,76.986,77.112,1840,0,0
2014-03-27,AAPL.NAS,77.109,77.358,76.452,76.78,1484,0,0
2014-03-28,AAPL.NAS,76.816,76.983,76.322,76.695,1202,0,0
2014-03-31,AAPL.NAS,77.033,77.253,76.561,76.677,1029,0,0
2014-04-01,AAPL.NAS,76.843,77.409,76.686,77.392,898,0,0
2014-04-02,AAPL.NAS,77.483,77.639,77.18,77.507,895,0,0
2014-04-03,AAPL.NAS,77.381,77.5,76.805,76.97,980,0,0
2014-04-04,AAPL.NAS,77.143,77.143,75.797,75.974,1524,0,0
2014-04-07,AAPL.NAS,75.463,75.843,74.557,74.781,1891,0,0
2014-04-08,AAPL.NAS,75.01,75.159,74.101,74.777,1884,0,0
2014-04-09,AAPL.NAS,74.686,75.783,74.575,75.757,1346,0,0
2014-04-10,AAPL.NAS,75.814,76.031,74.745,74.783,1542,0,0
2014-04-11,AAPL.NAS,74.169,74.689,73.88,74.23,1558,0,0
2014-04-14,AAPL.NAS,74.541,74.594,73.894,74.525,1385,0,0
2014-04-15,AAPL.NAS,74.28,74.514,73.049,73.993,2644,0,0
2014-04-16,AAPL.NAS,74.036,74.439,73.45,74.145,1870,0,0
2014-04-17,AAPL.NAS,74.286,75.39,74.172,74.992,1731,0,0
2014-04-21,AAPL.NAS,75.04,76.019,74.856,75.881,1486,0,0
2014-04-22,AAPL.NAS,75.47,75.967,75.223,75.956,1003,0,0
2014-04-23,AAPL.NAS,75.577,75.876,74.928,74.964,1284,0,0
2014-04-24,AAPL.NAS,81.194,81.42,80.104,81.11,2549,0,0
2014-04-25,AAPL.NAS,80.586,81.713,80.572,81.706,1163,0,0
2014-04-28,AAPL.NAS,81.796,85.107,81.796,84.87,3549,0,0
2014-04-29,AAPL.NAS,84.824,85.137,84.243,84.618,1583,0,0
2014-04-30,AAPL.NAS,84.663,85.63,84.291,84.299,2315,0,0
2014-05-01,AAPL.NAS,84.571,84.965,83.772,84.497,2313,0,0
2014-05-02,AAPL.NAS,84.699,84.883,84.25,84.655,1223,0,0
2014-05-05,AAPL.NAS,84.304,85.857,84.295,85.851,1578,0,0
2014-05-06,AAPL.NAS,85.946,86.339,84.916,84.916,1817,0,0
2014-05-07,AAPL.NAS,85.014,85.321,83.964,84.618,2319,0,0
2014-05-08,AAPL.NAS,84.036,84.786,83.773,84.017,2008,0,0
2014-05-09,AAPL.NAS,83.516,83.739,82.905,83.65,1535,0,0
2014-05-12,AAPL.NAS,83.921,84.807,83.916,84.69,1014,0,0
2014-05-13,AAPL.NAS,84.571,84.933,84.385,84.823,845,0,0
2014-05-14,AAPL.NAS,84.633,85.337,84.534,84.839,1401,0,0
2014-05-15,AAPL.NAS,84.957,85.22,84.008,84.117,1585,0,0
2014-05-16,AAPL.NAS,84.116,85.36,83.63,85.359,2218,0,0
2014-05-19,AAPL.NAS,85.376,86.759,85.352,86.37,1821,0,0
2014-05-20,AAPL.NAS,86.359,86.629,85.827,86.365,1599,0,0
2014-05-21,AAPL.NAS,86.286,86.672,86.01,86.616,995,0,0
2014-05-22,AAPL.NAS,86.657,87.121,86.3,86.757,1543,0,0
2014-05-23,AAPL.NAS,86.75,87.816,86.643,87.733,1364,0,0
2014-05-27,AAPL.NAS,87.984,89.405,87.984,89.387,1440,0,0
2014-05-28,AAPL.NAS,89.441,89.973,89.12,89.144,1410,0,0
2014-05-29,AAPL.NAS,89.714,90.981,89.681,90.768,1547,0,0
2014-05-30,AAPL.NAS,91.14,92.024,89.843,90.429,3652,0,0
2014-06-02,AAPL.NAS,90.571,90.688,88.935,89.807,2743,0,0
2014-06-03,AAPL.NAS,89.781,91.243,89.755,91.077,1681,0,0
2014-06-04,AAPL.NAS,91.04,92.551,90.881,92.117,2264,0,0
2014-06-05,AAPL.NAS,92.321,92.761,91.808,92.478,1750,0,0
2014-06-06,AAPL.NAS,92.857,93.031,92.071,92.224,1288,0,0
2014-06-09,AAPL.NAS,92.69,93.87,91.75,93.7,3231,0,0
2014-06-10,AAPL.NAS,94.64,95.05,93.57,94.25,2571,0,0
2014-06-11,AAPL.NAS,94.13,94.76,93.47,93.86,2311,0,0
2014-06-12,AAPL.NAS,94.04,94.12,91.9,92.26,2661,0,0
2014-06-13,AAPL.NAS,92.18,92.44,90.88,91.28,2221,0,0
2014-06-16,AAPL.NAS,91.58,92.75,91.5,92.2,1881,0,0
2014-06-17,AAPL.NAS,92.4,92.7,91.8,92.08,1481,0,0
2014-06-18,AAPL.NAS,92.26,92.28,91.35,92.18,1781,0,0
2014-06-19,AAPL.NAS,92.26,92.29,91.37,91.86,1441,0,0
2014-06-20,AAPL.NAS,91.92,92.54,90.9,90.91,2271,0,0
2014-06-23,AAPL.NAS,91.33,91.62,90.6,90.83,1541,0,0
2014-06-24,AAPL.NAS,90.75,91.73,90.19,90.28,2611,0,0
2014-06-25,AAPL.NAS,90.25,90.7,89.65,90.36,1991,0,0
2014-06-26,AAPL.NAS,90.43,91.04,89.81,90.9,1991,0,0
2014-06-27,AAPL.NAS,90.86,92.0,90.78,91.98,1321,0,0
2014-06-30,AAPL.NAS,92.16,93.72,92.1,92.93,2471,0,0
2014-07-01,AAPL.NAS,93.56,94.07,93.13,93.52,1841,0,0
2014-07-02,AAPL.NAS,93.85,94.06,93.09,93.48,1571,0,0
2014-07-03,AAPL.NAS,93.69,94.1,93.2,94.1,1391,0,0
2014-07-07,AAPL.NAS,94.15,95.99,94.12,95.97,1921,0,0
2014-07-08,AAPL.NAS,96.2,96.8,93.92,95.32,4881,0,0
2014-07-09,AAPL.NAS,95.45,95.94,94.77,95.39,2281,0,0
2014-07-10,AAPL.NAS,93.75,95.55,93.52,95.035,2776,0,0
2014-07-11,AAPL.NAS,95.38,95.89,94.87,95.23,1891,0,0
2014-07-14,AAPL.NAS,95.86,96.89,95.66,96.45,1871,0,0
2014-07-15,AAPL.NAS,96.8,96.85,95.03,95.32,2161,0,0
2014-07-16,AAPL.NAS,97.02,97.1,94.74,94.78,2481,0,0
2014-07-17,AAPL.NAS,95.04,95.275,92.57,93.08,3451,0,0
2014-07-18,AAPL.NAS,93.64,94.74,93.02,94.43,2651,0,0
2014-07-21,AAPL.NAS,95.0,95.0,93.73,93.95,1491,0,0
2014-07-22,AAPL.NAS,94.71,94.885,94.13,94.72,1501,0,0
2014-07-23,AAPL.NAS,95.43,97.88,95.17,97.19,3661,0,0
2014-07-24,AAPL.NAS,97.08,97.31,96.42,97.03,1731,0,0
2014-07-25,AAPL.NAS,96.9,97.84,96.65,97.69,1591,0,0
2014-07-28,AAPL.NAS,97.8,99.24,97.56,99.02,2141,0,0
2014-07-29,AAPL.NAS,99.28,99.44,98.25,98.38,1481,0,0
2014-07-30,AAPL.NAS,98.38,98.7,97.68,98.13,1791,0,0
2014-07-31,AAPL.NAS,97.18,97.44,95.34,95.57,2591,0,0
2014-08-01,AAPL.NAS,95.0,96.62,94.81,96.13,2491,0,0
2014-08-04,AAPL.NAS,96.35,96.58,95.17,95.59,2061,0,0
2014-08-05,AAPL.NAS,95.35,95.68,94.36,95.12,2411,0,0
2014-08-06,AAPL.NAS,94.8,95.48,94.71,94.97,1371,0,0
2014-08-07,AAPL.NAS,94.92,95.94,94.1,94.48,3241,0,0
2014-08-08,AAPL.NAS,94.2,94.82,93.28,94.74,2541,0,0
2014-08-11,AAPL.NAS,95.29,96.075,94.84,95.99,1771,0,0
2014-08-12,AAPL.NAS,96.22,96.88,95.61,95.97,2291,0,0
2014-08-13,AAPL.NAS,96.17,97.24,96.04,97.24,1331,0,0
2014-08-14,AAPL.NAS,97.39,97.57,96.8,97.5,1431,0,0
2014-08-15,AAPL.NAS,97.99,98.19,96.86,97.98,2651,0,0
2014-08-18,AAPL.NAS,98.48,99.37,97.98,99.16,2101,0,0
2014-08-19,AAPL.NAS,99.41,100.68,99.32,100.56,1571,0,0
2014-08-20,AAPL.NAS,100.48,101.09,99.95,100.57,2191,0,0
2014-08-21,AAPL.NAS,100.55,100.94,100.12,100.58,1611,0,0
2014-08-22,AAPL.NAS,100.31,101.47,100.19,101.31,1561,0,0
2014-08-25,AAPL.NAS,101.81,102.17,101.29,101.54,1491,0,0
2014-08-26,AAPL.NAS,101.46,101.5,100.87,100.89,691,0,0
2014-08-27,AAPL.NAS,101.0,102.57,100.7,102.13,2611,0,0
2014-08-28,AAPL.NAS,101.59,102.78,101.59,102.25,1721,0,0
2014-08-29,AAPL.NAS,102.88,102.9,102.2,102.5,1021,0,0
2014-09-02,AAPL.NAS,103.04,103.74,102.73,103.3,1761,0,0
2014-09-03,AAPL.NAS,103.2,103.2,98.59,98.94,4961,0,0
2014-09-04,AAPL.NAS,99.0,100.09,97.8,98.12,3701,0,0
2014-09-05,AAPL.NAS,98.89,99.39,98.31,98.97,2081,0,0
2014-09-08,AAPL.NAS,99.3,99.3,98.05,98.36,1561,0,0
2014-09-09,AAPL.NAS,99.11,103.08,96.14,97.99,12761,0,0
2014-09-10,AAPL.NAS,98.01,101.11,97.76,101.0,3711,0,0
2014-09-11,AAPL.NAS,100.45,101.43,99.63,101.43,2621,0,0
2014-09-12,AAPL.NAS,101.22,102.18,101.08,101.66,1761,0,0
2014-09-15,AAPL.NAS,102.81,103.0,101.44,101.63,1941,0,0
2014-09-16,AAPL.NAS,99.85,101.26,98.89,100.86,3731,0,0
2014-09-17,AAPL.NAS,101.32,101.79,100.6,101.58,2121,0,0
2014-09-18,AAPL.NAS,101.9,102.35,101.56,101.79,1471,0,0
2014-09-19,AAPL.NAS,102.29,102.35,100.96,100.96,1451,0,0
2014-09-22,AAPL.NAS,101.8,102.14,100.59,101.06,2361,0,0
2014-09-23,AAPL.NAS,100.65,102.93,100.54,102.64,2791,0,0
2014-09-24,AAPL.NAS,102.1,102.85,101.2,101.75,2951,0,0
2014-09-25,AAPL.NAS,100.48,100.71,97.72,97.87,3371,0,0
2014-09-26,AAPL.NAS,98.55,100.75,98.43,100.75,2441,0,0
2014-09-29,AAPL.NAS,98.7,100.43,98.7,100.11,2051,0,0
2014-09-30,AAPL.NAS,100.77,101.54,100.53,100.75,2001,0,0
2014-10-01,AAPL.NAS,100.58,100.68,98.705,99.18,2551,0,0
2014-10-02,AAPL.NAS,99.36,100.21,98.05,99.9,3781,0,0
2014-10-03,AAPL.NAS,99.42,100.2,99.04,99.62,2121,0,0
2014-10-06,AAPL.NAS,99.94,100.65,99.42,99.62,2141,0,0
2014-10-07,AAPL.NAS,99.41,100.12,98.73,98.75,2121,0,0
2014-10-08,AAPL.NAS,98.78,101.11,98.31,100.8,3581,0,0
2014-10-09,AAPL.NAS,101.5,102.38,100.62,101.02,3041,0,0
2014-10-10,AAPL.NAS,100.73,102.03,100.3,100.73,3461,0,0
2014-10-13,AAPL.NAS,101.31,101.78,99.81,99.81,2441,0,0
2014-10-14,AAPL.NAS,100.34,100.52,98.58,98.75,2291,0,0
2014-10-15,AAPL.NAS,98.0,99.15,95.18,97.54,7481,0,0
2014-10-16,AAPL.NAS,95.52,97.72,95.41,96.26,3881,0,0
2014-10-17,AAPL.NAS,97.5,99.0,96.83,97.67,4171,0,0
2014-10-20,AAPL.NAS,98.37,99.96,98.31,99.76,1911,0,0
2014-10-21,AAPL.NAS,103.0,103.0,101.27,102.47,2931,0,0
2014-10-22,AAPL.NAS,102.89,104.1,102.6,102.99,2901,0,0
2014-10-23,AAPL.NAS,103.95,105.05,103.63,104.83,1961,0,0
2014-10-24,AAPL.NAS,105.12,105.49,104.53,105.22,1821,0,0
2014-10-27,AAPL.NAS,104.9,105.48,104.71,105.11,1331,0,0
2014-10-28,AAPL.NAS,105.39,106.74,105.38,106.74,1371,0,0
2014-10-29,AAPL.NAS,106.73,107.37,106.365,107.34,1401,0,0
2014-10-30,AAPL.NAS,106.89,107.34,105.9,106.98,2791,0,0
2014-10-31,AAPL.NAS,108.04,108.04,107.22,108.0,1601,0,0
2014-11-03,AAPL.NAS,108.16,109.9,108.02,109.4,2521,0,0
2014-11-04,AAPL.NAS,109.45,109.47,107.725,108.6,2641,0,0
2014-11-05,AAPL.NAS,109.19,109.22,108.13,108.86,1851,0,0
2014-11-06,AAPL.NAS,108.59,108.75,107.8,108.7,1791,0,0
2014-11-07,AAPL.NAS,108.72,109.32,108.605,109.01,1141,0,0
2014-11-10,AAPL.NAS,109.0,109.33,108.67,108.83,1151,0,0
2014-11-11,AAPL.NAS,108.75,109.75,108.4,109.7,1751,0,0
2014-11-12,AAPL.NAS,109.42,111.43,109.4,111.25,2231,0,0
2014-11-13,AAPL.NAS,111.81,113.45,111.6,112.82,2691,0,0
2014-11-14,AAPL.NAS,113.16,114.19,113.07,114.18,1221,0,0
2014-11-17,AAPL.NAS,114.31,115.08,113.3,113.99,3241,0,0
2014-11-18,AAPL.NAS,113.99,115.685,113.89,115.47,2111,0,0
2014-11-19,AAPL.NAS,115.5,115.73,113.8,114.67,3031,0,0
2014-11-20,AAPL.NAS,114.95,116.86,114.89,116.31,2581,0,0
2014-11-21,AAPL.NAS,117.57,117.57,116.035,116.47,1971,0,0
2014-11-24,AAPL.NAS,116.85,118.77,116.62,118.625,2526,0,0
2014-11-25,AAPL.NAS,119.1,119.75,117.45,117.6,3101,0,0
2014-11-26,AAPL.NAS,117.95,119.1,117.84,119.0,1471,0,0
2014-11-28,AAPL.NAS,119.36,119.4,118.05,118.93,2271,0,0
2014-12-01,AAPL.NAS,118.76,119.25,111.27,115.07,12271,0,0
2014-12-02,AAPL.NAS,113.5,115.75,112.75,114.63,4871,0,0
2014-12-03,AAPL.NAS,115.75,116.35,115.12,115.93,2281,0,0
2014-12-04,AAPL.NAS,115.8,117.19,115.29,115.49,3491,0,0
2014-12-05,AAPL.NAS,115.85,116.08,114.64,115.0,2031,0,0
2014-12-08,AAPL.NAS,114.23,114.64,111.63,112.4,4191,0,0
2014-12-09,AAPL.NAS,110.18,114.3,109.35,114.12,5961,0,0
2014-12-10,AAPL.NAS,114.45,114.84,111.54,111.95,4101,0,0
2014-12-11,AAPL.NAS,112.3,113.79,111.34,111.62,4221,0,0
2014-12-12,AAPL.NAS,110.45,111.87,109.58,109.73,3861,0,0
2014-12-15,AAPL.NAS,110.72,111.6,106.35,108.225,8006,0,0
2014-12-16,AAPL.NAS,106.39,110.16,106.33,106.745,7306,0,0
2014-12-17,AAPL.NAS,107.12,109.84,106.82,109.41,3751,0,0
2014-12-18,AAPL.NAS,111.77,112.65,110.665,112.65,3091,0,0
2014-12-19,AAPL.NAS,112.03,113.24,111.66,111.78,2911,0,0
2014-12-22,AAPL.NAS,112.25,113.485,111.98,112.94,2321,0,0
2014-12-23,AAPL.NAS,113.28,113.33,112.46,112.54,1001,0,0
2014-12-24,AAPL.NAS,112.55,112.7,112.01,112.01,841,0,0
2014-12-26,AAPL.NAS,112.05,114.52,112.02,113.99,3061,0,0
2014-12-29,AAPL.NAS,113.7,114.77,113.7,113.91,1931,0,0
2014-12-30,AAPL.NAS,113.54,113.91,112.12,112.52,2561,0,0
2014-12-31,AAPL.NAS,112.8,113.13,110.26,110.38,3321,0,0
2015-01-02,AAPL.NAS,111.41,111.44,107.35,109.33,6101,0,0
2015-01-05,AAPL.NAS,108.17,108.64,105.41,106.25,4541,0,0
2015-01-06,AAPL.NAS,106.5,107.41,104.64,106.26,5301,0,0
2015-01-07,AAPL.NAS,107.29,108.19,106.7,107.75,2521,0,0
2015-01-08,AAPL.NAS,109.44,112.15,108.7,111.89,4451,0,0
2015-01-09,AAPL.NAS,112.76,113.25,110.22,112.01,5311,0,0
2015-01-12,AAPL.NAS,112.46,112.5,108.8,109.25,4191,0,0
2015-01-13,AAPL.NAS,111.5,112.8,108.91,110.22,6501,0,0
2015-01-14,AAPL.NAS,109.0,110.49,108.51,109.8,3161,0,0
2015-01-15,AAPL.NAS,109.96,110.0,106.66,106.82,3541,0,0
2015-01-16,AAPL.NAS,107.03,107.57,105.2,105.99,3701,0,0
2015-01-20,AAPL.NAS,107.98,108.77,106.5,108.72,3801,0,0
2015-01-21,AAPL.NAS,108.87,111.05,108.275,109.55,4871,0,0
2015-01-22,AAPL.NAS,110.28,112.47,109.72,112.4,3381,0,0
2015-01-23,AAPL.NAS,112.32,113.75,111.53,112.98,3781,0,0
2015-01-26,AAPL.NAS,113.65,114.36,112.81,113.1,2551,0,0
2015-01-27,AAPL.NAS,112.43,112.48,109.04,109.14,3591,0,0
2015-01-28,AAPL.NAS,117.56,118.12,115.31,115.31,3371,0,0
2015-01-29,AAPL.NAS,116.36,119.19,115.56,118.9,4721,0,0
2015-01-30,AAPL.NAS,118.28,120.0,116.85,117.16,5181,0,0
2015-02-02,AAPL.NAS,118.03,118.69,116.09,118.63,4601,0,0
2015-02-03,AAPL.NAS,118.27,119.09,117.61,118.65,2581,0,0
2015-02-04,AAPL.NAS,118.52,120.51,118.32,119.56,3341,0,0
2015-02-05,AAPL.NAS,120.05,120.23,119.25,119.94,1851,0,0
2015-02-06,AAPL.NAS,120.1,120.25,118.46,118.93,2411,0,0
2015-02-09,AAPL.NAS,118.52,119.83,118.52,119.72,1421,0,0
2015-02-10,AAPL.NAS,120.26,122.15,120.26,122.02,2021,0,0
2015-02-11,AAPL.NAS,122.82,124.92,122.5,124.88,2781,0,0
2015-02-12,AAPL.NAS,125.98,127.475,125.57,126.46,3331,0,0
2015-02-13,AAPL.NAS,127.27,127.27,125.65,127.08,3051,0,0
2015-02-17,AAPL.NAS,127.47,128.87,126.92,127.83,3541,0,0
2015-02-18,AAPL.NAS,127.63,128.78,127.5,128.715,1476,0,0
2015-02-19,AAPL.NAS,128.45,129.02,128.34,128.45,1361,0,0
2015-02-20,AAPL.NAS,128.65,129.5,128.05,129.495,2056,0,0
2015-02-23,AAPL.NAS,130.0,133.0,129.66,133.0,3681,0,0
2015-02-24,AAPL.NAS,132.75,133.6,131.17,132.17,4281,0,0
2015-02-25,AAPL.NAS,131.6,131.6,128.15,128.79,4091,0,0
2015-02-26,AAPL.NAS,128.76,130.87,126.61,130.415,6866,0,0
2015-02-27,AAPL.NAS,130.05,130.57,128.24,128.46,3071,0,0
2015-03-02,AAPL.NAS,129.11,130.28,128.31,129.09,3921,0,0
2015-03-03,AAPL.NAS,129.09,129.52,128.1,129.36,2571,0,0
2015-03-04,AAPL.NAS,129.08,129.56,128.325,128.54,1931,0,0
2015-03-05,AAPL.NAS,128.66,128.75,125.77,126.41,3711,0,0
2015-03-06,AAPL.NAS,128.37,129.37,126.27,126.6,4431,0,0
2015-03-09,AAPL.NAS,128.07,129.57,125.06,127.14,8091,0,0
2015-03-10,AAPL.NAS,126.69,127.22,123.8,124.51,4661,0,0
2015-03-11,AAPL.NAS,124.73,124.75,122.11,122.24,2791,0,0
2015-03-12,AAPL.NAS,122.37,124.9,121.64,124.45,4441,0,0
2015-03-13,AAPL.NAS,124.39,125.39,122.58,123.59,4821,0,0
2015-03-16,AAPL.NAS,123.99,124.95,122.87,124.95,3201,0,0
2015-03-17,AAPL.NAS,125.86,127.32,125.66,127.04,2141,0,0
2015-03-18,AAPL.NAS,127.25,129.16,126.38,128.47,4341,0,0
2015-03-19,AAPL.NAS,128.79,129.24,127.4,127.495,2386,0,0
2015-03-20,AAPL.NAS,128.26,128.35,125.9,125.9,2541,0,0
2015-03-23,AAPL.NAS,127.08,127.84,126.52,127.21,2511,0,0
2015-03-24,AAPL.NAS,127.19,128.04,126.56,126.69,2461,0,0
2015-03-25,AAPL.NAS,126.71,126.81,123.38,123.38,3531,0,0
2015-03-26,AAPL.NAS,122.9,124.88,122.6,124.24,3221,0,0
2015-03-27,AAPL.NAS,124.61,124.7,122.92,123.25,2201,0,0
2015-03-30,AAPL.NAS,124.12,126.395,124.05,126.37,2441,0,0
2015-03-31,AAPL.NAS,126.12,126.49,124.36,124.43,2571,0,0
2015-04-01,AAPL.NAS,124.83,125.12,123.1,124.25,3461,0,0
2015-04-02,AAPL.NAS,125.01,125.56,124.2,125.32,2411,0,0
2015-04-06,AAPL.NAS,124.5,127.5,124.33,127.35,3491,0,0
2015-04-07,AAPL.NAS,127.7,128.12,125.98,126.01,2591,0,0
2015-04-08,AAPL.NAS,125.78,126.39,124.97,125.6,2661,0,0
2015-04-09,AAPL.NAS,125.85,126.57,124.66,126.56,3111,0,0
2015-04-10,AAPL.NAS,125.94,127.205,125.26,127.1,2731,0,0
2015-04-13,AAPL.NAS,128.09,128.55,126.61,126.85,2641,0,0
2015-04-14,AAPL.NAS,127.09,127.28,125.92,126.3,1931,0,0
2015-04-15,AAPL.NAS,126.55,127.12,126.01,126.78,1991,0,0
2015-04-16,AAPL.NAS,126.385,127.09,126.12,126.17,1726,0,0
2015-04-17,AAPL.NAS,125.54,126.14,124.46,124.75,2571,0,0
2015-04-20,AAPL.NAS,125.57,128.12,125.19,127.6,3831,0,0
2015-04-21,AAPL.NAS,128.02,128.19,126.67,126.91,1931,0,0
2015-04-22,AAPL.NAS,127.0,128.87,126.32,128.62,3481,0,0
2015-04-23,AAPL.NAS,128.45,130.41,128.15,129.67,3301,0,0
2015-04-24,AAPL.NAS,130.5,130.625,129.23,130.28,2571,0,0
2015-04-27,AAPL.NAS,132.39,133.12,131.16,132.65,3661,0,0
2015-04-28,AAPL.NAS,134.48,134.54,129.57,130.56,6021,0,0
2015-04-29,AAPL.NAS,130.27,131.59,128.3,128.64,4951,0,0
2015-04-30,AAPL.NAS,127.48,127.88,124.58,125.15,4271,0,0
2015-05-01,AAPL.NAS,126.1,128.97,125.3,128.95,4491,0,0
2015-05-04,AAPL.NAS,129.56,130.56,128.26,128.7,3741,0,0
2015-05-05,AAPL.NAS,128.14,128.43,125.78,125.8,2961,0,0
2015-05-06,AAPL.NAS,126.72,126.75,123.37,125.01,5051,0,0
2015-05-07,AAPL.NAS,124.78,126.08,124.02,125.26,3641,0,0
2015-05-08,AAPL.NAS,126.52,127.62,126.11,127.62,1921,0,0
2015-05-11,AAPL.NAS,127.28,127.55,125.63,126.32,2881,0,0
2015-05-12,AAPL.NAS,125.6,126.87,124.82,125.865,3836,0,0
2015-05-13,AAPL.NAS,126.33,127.19,125.87,126.01,2321,0,0
2015-05-14,AAPL.NAS,127.45,128.95,127.16,128.95,2081,0,0
2015-05-15,AAPL.NAS,129.13,129.48,128.22,128.77,2161,0,0
2015-05-18,AAPL.NAS,128.36,130.71,128.36,130.19,2871,0,0
2015-05-19,AAPL.NAS,130.69,130.88,129.64,130.07,1861,0,0
2015-05-20,AAPL.NAS,130.07,130.98,129.35,130.06,3251,0,0
2015-05-21,AAPL.NAS,130.0,131.62,129.85,131.39,2151,0,0
2015-05-22,AAPL.NAS,131.65,132.97,131.4,132.54,2251,0,0
2015-05-26,AAPL.NAS,132.62,132.91,129.12,129.62,4581,0,0
2015-05-27,AAPL.NAS,130.36,132.26,130.06,132.045,2716,0,0
2015-05-28,AAPL.NAS,131.87,131.94,131.1,131.78,1591,0,0
2015-05-29,AAPL.NAS,131.25,131.45,129.9,130.28,2131,0,0
2015-06-01,AAPL.NAS,131.35,131.39,130.06,130.535,1846,0,0
2015-06-02,AAPL.NAS,130.0,130.65,129.33,129.96,2601,0,0
2015-06-03,AAPL.NAS,130.74,130.93,129.9,130.12,1441,0,0
2015-06-04,AAPL.NAS,129.5,130.58,128.91,129.36,3201,0,0
2015-06-05,AAPL.NAS,129.54,129.68,128.36,128.65,1751,0,0
2015-06-08,AAPL.NAS,128.94,129.21,126.83,127.8,3621,0,0
2015-06-09,AAPL.NAS,126.69,128.07,125.62,127.42,4171,0,0
2015-06-10,AAPL.NAS,127.99,129.34,127.85,128.88,2091,0,0
2015-06-11,AAPL.NAS,129.19,130.17,128.48,128.59,2781,0,0
2015-06-12,AAPL.NAS,128.15,128.33,127.12,127.17,1441,0,0
2015-06-15,AAPL.NAS,126.15,127.23,125.71,126.92,2271,0,0
2015-06-16,AAPL.NAS,126.99,127.85,126.37,127.6,2351,0,0
2015-06-17,AAPL.NAS,127.74,127.87,126.75,127.3,1801,0,0
2015-06-18,AAPL.NAS,127.27,128.3,127.23,127.88,1531,0,0
2015-06-19,AAPL.NAS,127.64,127.81,126.4,126.6,1781,0,0
2015-06-22,AAPL.NAS,127.47,128.06,127.09,127.61,1801,0,0
2015-06-23,AAPL.NAS,127.44,127.6,126.88,127.03,1031,0,0
2015-06-24,AAPL.NAS,127.18,129.8,127.12,128.11,4431,0,0
2015-06-25,AAPL.NAS,128.94,129.19,127.5,127.5,1941,0,0
2015-06-26,AAPL.NAS,127.66,127.99,126.51,126.75,2051,0,0
2015-06-29,AAPL.NAS,125.5,126.46,124.48,124.53,2991,0,0
2015-06-30,AAPL.NAS,125.64,126.12,124.87,125.425,2286,0,0
2015-07-01,AAPL.NAS,126.92,126.94,125.995,126.6,1571,0,0
2015-07-02,AAPL.NAS,126.43,126.68,125.78,126.44,1791,0,0
2015-07-06,AAPL.NAS,125.0,126.22,124.87,126.0,1701,0,0
2015-07-07,AAPL.NAS,125.96,126.15,123.77,125.69,4491,0,0
2015-07-08,AAPL.NAS,124.48,124.64,122.54,122.57,2291,0,0
2015-07-09,AAPL.NAS,123.85,124.06,119.22,120.07,5901,0,0
2015-07-10,AAPL.NAS,122.16,123.84,121.22,123.28,4121,0,0
2015-07-13,AAPL.NAS,124.95,125.75,124.32,125.66,2151,0,0
2015-07-14,AAPL.NAS,125.99,126.36,125.05,125.61,2241,0,0
2015-07-15,AAPL.NAS,125.68,127.14,125.59,126.82,1961,0,0
2015-07-16,AAPL.NAS,127.78,128.57,127.36,128.51,1691,0,0
2015-07-17,AAPL.NAS,129.0,129.62,128.31,129.62,2001,0,0
2015-07-20,AAPL.NAS,131.0,132.965,130.71,132.07,3441,0,0
2015-07-21,AAPL.NAS,132.92,132.92,130.32,130.75,3031,0,0
2015-07-22,AAPL.NAS,122.05,125.49,122.0,125.22,3811,0,0
2015-07-23,AAPL.NAS,126.27,127.09,125.06,125.16,2951,0,0
2015-07-24,AAPL.NAS,125.43,125.73,123.9,124.5,2731,0,0
2015-07-27,AAPL.NAS,123.0,123.6,122.13,122.77,2711,0,0
2015-07-28,AAPL.NAS,123.28,123.905,122.55,123.38,2611,0,0
2015-07-29,AAPL.NAS,123.08,123.49,122.27,122.99,2351,0,0
2015-07-30,AAPL.NAS,122.33,122.56,121.71,122.37,1661,0,0
2015-07-31,AAPL.NAS,122.5,122.54,120.92,121.3,2041,0,0
2015-08-03,AAPL.NAS,121.5,122.57,117.52,118.44,7041,0,0
2015-08-04,AAPL.NAS,117.29,117.7,113.25,114.64,6251,0,0
2015-08-05,AAPL.NAS,113.0,117.44,112.1,115.4,8281,0,0
2015-08-06,AAPL.NAS,116.0,116.49,114.12,115.13,3871,0,0
2015-08-07,AAPL.NAS,114.64,116.25,114.5,115.52,2621,0,0
2015-08-10,AAPL.NAS,116.62,119.98,116.53,119.72,3801,0,0
2015-08-11,AAPL.NAS,117.98,118.18,113.34,113.49,5191,0,0
2015-08-12,AAPL.NAS,112.61,115.415,109.63,115.24,8941,0,0
2015-08-13,AAPL.NAS,116.15,116.37,114.545,115.15,2651,0,0
2015-08-14,AAPL.NAS,114.19,116.3,114.02,115.96,2791,0,0
2015-08-17,AAPL.NAS,115.99,117.65,115.5,117.16,3131,0,0
2015-08-18,AAPL.NAS,116.25,117.43,116.01,116.5,2591,0,0
2015-08-19,AAPL.NAS,116.0,116.52,114.68,115.01,2691,0,0
2015-08-20,AAPL.NAS,114.11,114.35,111.63,112.65,3981,0,0
2015-08-21,AAPL.NAS,110.41,111.9,105.65,105.76,7851,0,0
2015-08-24,AAPL.NAS,95.17,108.79,92.0,103.12,25631,0,0
2015-08-25,AAPL.NAS,111.07,111.07,103.5,103.74,7811,0,0
