date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,is_discontinued_operations,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_accts_rec_excl_notes_rec,bs_other_current_receivable,bs_inventories,bs_invtry_raw_materials,bs_invtry_in_progress,bs_invtry_finished_goods,bs_other_inv,bs_other_current_assets_detailed,bs_cur_asset_report,bs_net_fix_asset,bs_gross_fix_asset,bs_accum_depr,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_goodwill,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable,bs_accrual,bs_st_borrow,bs_short_term_debt_detailed,bs_st_capital_lease_obligations,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_lt_capital_lease_obligations,bs_other_noncur_liabs_sub_detailed,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_pure_retained_earnings,bs_eqty_bef_minority_int_detailed,bs_minority_noncontrolling_interest,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,bs_total_capital_leases,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,cf_free_cash_flow_firm,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,enterprise_value,ev_to_ttm_sales,ev_to_ttm_ebitda,ev_to_ttm_ebit,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,short_and_long_term_debt,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,is_sg_and_a_expense,is_int_income,div_per_shr,is_depr_exp,bs_taxes_payable,bs_pension_liabilities,cf_net_inc,cf_non_cash_items_detailed,cf_def_inc_tax,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_acct_rcv_unbilled_rev,cf_change_in_inventories,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_acquisition_of_intang_assets,cf_net_chg_in_lt_invest_detailed,cf_decr_invest,cf_incr_invest,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_dvd_paid,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_free_cash_flow,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_proc_fr_repurch_eqty_detailed,cf_decr_cap_stock,cf_nt_csh_proc_pymt_debt,cf_pymt_debt_and_capital_lease,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_acquis_subsidiaries,cf_net_cash_paid_for_aquis,cf_proc_debt_and_capital_lease,cash_flow_per_sh,bs_acct_note_rcv,bs_loans_receivable,bs_lt_invest,bs_long_term_investments,bs_acct_payable_and_accruals_detailed,bs_st_deferred_revenue,bs_accrued_liabilities,bs_other_ins_res_to_shrhldr_eqy,bs_deferred_tax_liabs_st,cf_depr_amort,cf_stock_based_compensation,cf_change_in_prepaid_assets,cf_change_in_accounts_payable,cf_asset_impairment_charge,cf_incr_cap_stock,cf_net_cash_discontinued_ops_inv,bs_amt_of_tsy_stock,is_other_oper_income,bs_invtry_adj,cf_cash_for_divestitures,is_operating_expenses_r_and_d,bs_pfd_eqty_and_hybrid_cptl
2001-12-31,INFY.NS,quarterly,Q3,2002,USD,137579820.0,137579820.0,73051526.0,73051526.0,64528294.0,18697596.0,1234472.0,45830698.0,-3106397.0,,,-3106397.0,48937095.0,7288077.0,41649018.0,,,41649018.0,,41649018.0,41649018.0,4194890240.0,0.0099285119793742,0.0099285119793742,4231338944.0,0.0098429878937157,0.0098429878937157,55671335.0,40.24000924987645,45830698.0,45830698.0,46.90244107020928,33.312078762713895,30.272621377175813,,179964266.0,179964266.0,,64505813.0,,,,,,,20940640.0,265410719.0,150661482.0,223492583.0,72831101.0,23347984.0,,,,23347984.0,174009466.0,439420185.0,440.0,27279580.0,,,,8432395.0,2546959.0,35712415.0,,,,,,,35712415.0,130990796.0,8595270.0,122395526.0,321480653.0,403707770.0,,403707770.0,439420185.0,4235912320.0,,-179964266.0,-44.57785541259213,91.87283237796645,7.431889414367524,22.154642496338063,38794348.0,0.0327970011439441,0.013271225661437,0.0109253628528788,0.042900828318216,0.0786852346820878,0.0962379816640923,,-179964266.0,,,,,,,-179964266.0,,526112973.0,211707909.0,174153828.0,193819661.0,253802597.0,,330075923.0,,,17463124.0,,0.0027376549427905,9840637.0,,,41649019.0,-741487.0,-743332.0,1845.0,2644920.0,5144719.0,,-825901.0,53393089.0,17647.0,17647.0,-14598741.0,-14598741.0,,,,,-1653530.0,-16234624.0,-11484162.0,,-11193390.0,4606965.0,25965075.0,-14598741.0,38794348.0,38811995.0,0.0092480007295733,,1.2819771404934446,290772.0,,,,,,,,0.012728125396673,64505813.0,,,,27280020.0,5885436.0,,-48763679.0,,9840637.0,,-1667023.0,-6875.0,,290772.0,,,,,,,
2002-03-31,HDFCBANK.NS,quarterly,Q4,2002,INR,,,,,,,,,,,,,,,889820707.84,,,889820707.84,,889820707.84,889820707.84,,,,,,,,,,,,,,,34518213884.0,34518213884.0,,4073578036.0,,,,,,,-38591791920.0,,,,,-122153741369.0,,,,-122153741369.0,,242519201471.0,4171032056.0,,21551956523.0,21551956523.0,,-25722988579.0,-25722988579.0,,2153733842.0,2153733842.0,,-2153733842.0,-2153733842.0,,220504338353.0,14437813063.0,2782312271.0,11655500792.0,4677792960.0,22014863118.0,,22014863118.0,242519201471.0,5580656760.0,,-10812523519.0,-49.11465250110669,9.077575294850416,,,,,,,,,,,-10812523519.0,,,,,,,-10812523519.0,,,,,,,23705690365.0,31165795596.0,76.06316447779862,-2.192429022082019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4073578036.0,,122153741369.0,122153741369.0,4171032056.0,,,2899257095.0,,,,,,,,,,,,,,
2002-03-31,INFY.NS,quarterly,Q4,2002,USD,139680502.0,139680502.0,75514350.0,75514350.0,64166152.0,19051826.0,1264218.0,45114326.0,-4792498.0,,,-4792498.0,49906824.0,7623312.0,42283512.0,,,42283512.0,,42283512.0,42283512.0,,,,,,,55584069.0,39.8432410426665,45114326.0,45114326.0,45.93780168401743,32.298227278707806,30.27159223697521,,210485940.0,210485940.0,,69017110.0,3635989.0,,,,,,16014022.0,299153061.0,147211731.0,227766286.0,80554555.0,24796942.0,,,,24796942.0,172008673.0,471161734.0,,22424646.0,,,,6357722.0,2893704.0,28782368.0,,,,,,,28782368.0,131676949.0,8597001.0,123079948.0,363764165.0,442379366.0,,442379366.0,471161734.0,4235912320.0,,-210485940.0,-47.58041540300955,93.8911915117453,10.39362226902248,44.83600261403122,33822255.0,,,,,,,,-210485940.0,,,,,,,-210485940.0,,545051214.0,217166069.0,178547906.0,191475081.0,239258322.0,,372361166.0,,,17787608.0,,,10469743.0,,,42283512.0,-709774.0,-695476.0,-14298.0,-9856518.0,-5476476.0,,-4600691.0,42186963.0,98437.0,98437.0,-8364708.0,-8364708.0,,,,,-1377272.0,-9643543.0,161593.0,,745772.0,-2767518.0,33289192.0,-8364708.0,33822255.0,33920692.0,,,0.9977166277011238,584179.0,,,,,,,,,72653099.0,,,,22424646.0,3464018.0,,-53061748.0,,10469743.0,,220917.0,-268.0,,584179.0,,,,,,,
2002-06-30,HDFCBANK.NS,quarterly,Q1,2003,INR,,,,,,,,,,,,,,,817400167.5,,,817400167.5,,817400167.5,817400167.5,5583333333.0,0.1464000300087403,0.1464000300087403,5583333333.0,0.1464000300087403,0.1464000300087403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99662499994.05,99662499994.05,,,,,,99662499994.05,99662499994.05,17.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,INFY.NS,quarterly,Q1,2003,USD,156314869.0,156314869.0,85274775.0,85274775.0,71040094.0,24604931.0,1448069.0,46435163.0,-5096520.0,,,-5096520.0,51531683.0,8687383.0,42844300.0,,,42844300.0,,42844300.0,42844300.0,4196283520.0,0.010210058447147,0.010210058447147,4247957824.0,0.0100858581405727,0.0100858581405727,55956380.0,38.86680985207022,46435163.0,46435163.0,45.44679239695361,29.70617145832749,27.40897284697849,,235466369.0,235466369.0,,84735380.0,,,,,,,28717235.0,348918984.0,147216819.0,235449529.0,88232710.0,34083111.0,7705557.0,,7705557.0,26377554.0,181299930.0,530218914.0,56260.0,30662705.0,,,,14993295.0,5749204.0,45712260.0,,,,15033140.0,15033140.0,15033140.0,60745400.0,131799275.0,8597246.0,123202029.0,389651576.0,469473514.0,,469473514.0,530218914.0,4235912320.0,,-235466369.0,-50.155410684147775,88.37438331743928,7.632941009698492,48.08605211510919,33018505.0,0.0372507882880134,0.013334747219368,0.0110657830384158,0.0561130743139109,0.0949051273828132,0.1100421253233146,,-235466369.0,,,,,,,-235466369.0,,570833325.0,221864703.0,182545253.0,186201243.0,219762227.0,,398248822.0,,,23156862.0,,0.0036964811662678,9521217.0,,,42844300.0,-142174.0,-138794.0,-3380.0,-8607303.0,-15915743.0,,15739760.0,43616040.0,28065.0,28065.0,-10597535.0,-10597535.0,,-54378.0,,-54378.0,-2561614.0,-13185462.0,-15511483.0,,-5430000.0,-20149.0,25000578.0,-10597535.0,33018505.0,33046570.0,0.0078685114679763,,1.0180126644617835,10081483.0,,,,,,,,0.0103939688040907,84735380.0,,,,30718965.0,9244091.0,,-51977337.0,,9521217.0,,-8487580.0,56260.0,,10081483.0,,,,,,,
2002-09-30,HDFCBANK.NS,quarterly,Q2,2003,INR,2753623260.0,2753623260.0,,,,,-359903391.0,,-1210144959.0,,,-1210144959.0,1210144959.0,400966194.0,809178765.0,,,809178765.0,,809178765.0,809178765.0,5591344740.0,0.1447198845049214,0.1447198845049214,5591344740.0,0.1447198845049214,0.1447198845049214,,,,,100.0,,29.385964912280706,,25719807432.0,25719807432.0,,,,,,,,,-25719807432.0,,,,,-126125607144.0,,,,-126125607144.0,,253164257790.0,,,9149758692.0,9149758692.0,,-9149758692.0,-9149758692.0,,2140096674.0,2140096674.0,,-2140096674.0,-2140096674.0,,229995175062.0,14512077672.0,2792270604.0,11719807068.0,5159420424.0,23169082728.0,,23169082728.0,253164257790.0,,,-14429952066.0,-62.28106755629691,9.151798492510256,,,,0.4924796069719714,,,4.599932328980309,1.4221428650453771,4.143740693048377,103048483558.2,88618531492.2,32.18251849463241,,,,,103048483558.2,88618531492.2,15.849234059604774,2753623260.0,,,,,11289855366.0,19241546394.0,58.67436605573688,0.127398357610944,359903391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126125607144.0,126125607144.0,,,,3497584632.0,,,,,,,,,,,,,,
2002-09-30,INFY.NS,quarterly,Q2,2003,USD,181446939.0,181446939.0,96562599.0,96562599.0,84884340.0,29446724.0,1859852.0,55437616.0,-534252.0,,,-534252.0,55971868.0,9271397.0,46700471.0,,,46700471.0,,46700471.0,46700471.0,4196296640.0,0.0111289727601335,0.0111289727601335,4235257280.0,0.0110265960041039,0.0110265960041039,66610893.0,38.01857942900364,55437616.0,55437616.0,46.78190796043134,30.553073149390524,25.737811427064084,,278309589.0,278309589.0,,94986654.0,,,,,,,33621959.0,406918202.0,149202077.0,246871299.0,97669222.0,35398124.0,7154784.0,,7154784.0,28243340.0,184600201.0,591518403.0,339912.0,37189116.0,,,,14352264.0,3539862.0,51881292.0,,,,15621302.0,15621302.0,15621302.0,67502594.0,132763955.0,8598962.0,124164993.0,436352047.0,524015809.0,,524015809.0,591518403.0,4239556992.0,,-278309589.0,-53.11091463654678,88.44852899714827,7.843254982932962,49.30181398938966,43657381.0,0.0432397789208724,0.0158737331305539,0.0132110812833289,0.0663226680275873,0.1060342123477714,0.1231707549159346,,-278309589.0,,,,,,,-278309589.0,,615022130.0,233822677.0,192817803.0,189430132.0,214969034.0,,444951009.0,,,27586872.0,,0.0002692357325815,11173277.0,,,46700471.0,1769227.0,-1422500.0,3191727.0,-9408935.0,-9325570.0,,3322863.0,50234040.0,8301.0,8301.0,-6576659.0,-6576659.0,,,,,-4082441.0,-10650799.0,-1129793.0,,-562409.0,3822388.0,39020832.0,-6576659.0,43657381.0,43665682.0,0.0104037880887276,,1.075664525953068,567384.0,,,,,,,,0.0119710412083736,94986654.0,,,,37529028.0,10812402.0,,-45100193.0,,11173277.0,,-3687578.0,281350.0,,567384.0,,,,,,,
2002-12-31,HDFCBANK.NS,quarterly,Q3,2003,INR,,,,,,,,,,,,,,,991175045.58,,,991175045.58,,991175045.58,991175045.58,5633595486.0,0.1759400454014067,0.1759400454014067,6048614871.0,0.1638681031474123,0.1638681031474123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102362429980.62,102362429980.62,37.17372360539256,,,,,109903332206.07,109903332206.07,18.17,2753623260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,INFY.NS,quarterly,Q3,2003,USD,181446939.0,181446939.0,97292593.0,97292593.0,84154346.0,28716730.0,1129858.0,55437616.0,-534252.0,,,-534252.0,55971868.0,9271397.0,46700471.0,,,46700471.0,,46700471.0,46700471.0,4196440128.0,0.0111285922294945,0.0111285922294945,4235257280.0,0.0110265960041039,0.0110265960041039,55437616.0,35.45193040477126,55437616.0,55437616.0,46.37958979291461,30.553073149390524,25.737811427064084,,308558738.0,308558738.0,,102408446.0,,,,,,,31724927.0,442692111.0,150706932.0,248376154.0,97669222.0,41999093.0,7428310.0,,7428310.0,34570783.0,192706025.0,635398136.0,126497.0,37439002.0,,,,17704072.0,6073029.0,55269571.0,,,,15000000.0,15000000.0,15000000.0,70269571.0,134677358.0,8601481.0,126075877.0,471549036.0,565128565.0,,565128565.0,635398136.0,4239556992.0,,-308558738.0,-54.599741918903,88.81004021362008,8.009689653643232,46.16680646533213,,0.0432383004321514,0.0132106295595884,0.0132106295595884,0.0735286882663228,0.114418531506331,0.1328984181804106,,-308558738.0,,,,,,,-308558738.0,,658889249.0,233588958.0,202424721.0,136037043.0,153211237.0,,480150517.0,,,27586872.0,,,,,,,,,,,-9355693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102408446.0,,,,37565499.0,11631043.0,,-41097829.0,,,,9355693.0,,,,,,,,,,
2003-03-31,HDFCBANK.NS,quarterly,Q4,2003,INR,,,,,,,,,,,,,,,781323790.95,,,781323790.95,,781323790.95,781323790.95,,,,,,,,,,,,,,,23876779806.0,23876779806.0,,6265403514.0,,,,,,,-30142183320.0,,,,,-140928925032.0,,,,-140928925032.0,,310943161233.0,6876777987.0,,21516589980.0,21516589980.0,,-28393367967.0,-28393367967.0,,2109004965.0,2109004965.0,,-2109004965.0,-2109004965.0,,284909983092.0,14511849894.0,2786730156.0,11725119738.0,6511849038.0,26033178141.0,,26033178141.0,310943161233.0,5594378760.0,,-251184861.0,-0.9648643728381576,8.372326967336798,,,,,,,,,,,-251184861.0,,,,,,,-251184861.0,,2753623260.0,,,,,23625594945.0,32924174139.0,71.7575932057003,-94.05660377358492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6265403514.0,,140928925032.0,140928925032.0,6876777987.0,,,5009479209.0,,,,,,,,,,,,,,
2003-03-31,INFY.NS,quarterly,Q4,2003,USD,216031051.0,216031051.0,125322723.0,125322723.0,90708328.0,31209206.0,-1130672.0,59499122.0,-5509646.0,,,-5509646.0,65008768.0,11936644.0,53072124.0,,,53072124.0,,53072124.0,53072124.0,,,,,,,71744605.0,33.96844059303765,59499122.0,59499122.0,41.9885602463694,27.541930534791504,24.56689617271732,,354362918.0,354362918.0,,109119856.0,19702186.0,,,,,,24672857.0,507857817.0,157194190.0,276520413.0,119326223.0,39256960.0,6471236.0,,6471236.0,32785724.0,196451150.0,704308967.0,426611.0,46249269.0,,,,16410410.0,3208295.0,63086290.0,,,,15217758.0,15217758.0,15217758.0,78304048.0,135645660.0,8602909.0,127042751.0,524621160.0,626004919.0,,626004919.0,704308967.0,4239556992.0,,-354362918.0,-56.607050079745456,88.77904639982845,8.050208959823125,44.02436304028683,43518069.0,,,,,,,,-354362918.0,,,,,,,-354362918.0,,735239798.0,249749494.0,216809517.0,153728935.0,176666380.0,,533224069.0,,,32339878.0,,,12245483.0,,,53072124.0,-200692.0,-190185.0,-10507.0,-5238060.0,-21216876.0,,6337543.0,59878855.0,17161.0,17161.0,-16360786.0,-16360786.0,,,,,-1802875.0,-18146500.0,99073.0,,709047.0,3362778.0,42441402.0,-16360786.0,43518069.0,43535230.0,,,1.1282543543951624,609974.0,,,,,,,,,128822042.0,,,,46675880.0,13202115.0,,-34261901.0,,12245483.0,,9348020.0,293253.0,,609974.0,,,,,,,
2003-06-30,HDFCBANK.NS,quarterly,Q1,2004,INR,,,,,,,,,,,,,,,1077767490.36,,,1077767490.36,,1077767490.36,1077767490.36,5660889003.0,0.1903883806569665,0.1903883806569665,6113984169.0,0.1762790776961202,0.1762790776961202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124652775846.06,124652775846.06,45.26863847237403,,,,,134629931401.38,134629931401.38,22.02,2753623260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,INFY.NS,quarterly,Q1,2004,USD,233255636.0,233255636.0,132902389.0,132902389.0,100353247.0,36017904.0,891121.0,64335343.0,-5000000.0,,,-5000000.0,69335343.0,11064797.0,58270546.0,,,58270546.0,,58270546.0,58270546.0,4197357248.0,0.0138826748730443,0.0138826748730443,4228926656.0,0.0137790391605221,0.0137790391605221,75029243.0,33.0988413887988,64335343.0,64335343.0,43.02286054944456,27.58147417282556,24.98140966677436,,402671145.0,381122431.0,21548714.0,121875899.0,21338663.0,,,,,,25695680.0,571581387.0,165168590.0,296292633.0,131124043.0,34332300.0,5873532.0,,5873532.0,28458768.0,199500890.0,771082277.0,144954.0,53887919.0,,,,23407467.0,7494851.0,77440340.0,,,,15280172.0,15280172.0,15280172.0,92720512.0,136002109.0,8603587.0,127398522.0,559538951.0,678361765.0,,678361765.0,771082277.0,,,-381122431.0,-56.18277011824214,87.88297799706928,7.380925587361832,46.345096496569504,61088217.0,0.0555720235896394,0.0178753531250528,0.0153275833336929,0.0959344466549443,0.1353572032189336,0.1602170587982317,,-402671145.0,,,,,,,-381122431.0,,812180565.0,268822357.0,234709697.0,184211810.0,213583294.0,,568142538.0,,,35126783.0,,0.0055094309665966,10693900.0,,,58270546.0,1024965.0,-343977.0,1368942.0,4109504.0,-11115260.0,,17201658.0,74098915.0,53209.0,53209.0,-13010698.0,-13010698.0,,-21666656.0,,-21666656.0,844854.0,-33779291.0,-23125050.0,,-22895330.0,9335219.0,17424294.0,-13010698.0,61088217.0,61141426.0,0.0145539713182879,,1.2716358449773235,229720.0,,,,,,,,0.0176537069927291,143214562.0,,,,54032873.0,15912616.0,,-17179295.0,,10693900.0,,-1688480.0,-288414.0,,229720.0,,,,,,,
2003-09-30,HDFCBANK.NS,quarterly,Q2,2004,INR,4453089207.0,4453089207.0,,,,,-498855831.0,,-1720823784.0,,,-1720823784.0,1720823784.0,537757432.5,1183066351.5,,,1183066351.5,,1183066351.5,1183066351.5,5630674740.0,0.2101109380542908,0.2101109380542908,5630674740.0,0.2101109380542908,0.2101109380542908,,,,,100.0,,26.56731757451182,,14421052509.0,14421052509.0,,,,,,,,,-14421052509.0,,,,,-168599540901.0,,,,-168599540901.0,,348288326559.0,,,31034324679.0,31034324679.0,,-31034324679.0,-31034324679.0,,2100686481.0,2100686481.0,,-2100686481.0,-2100686481.0,,320183063640.0,14768878593.0,2814645285.0,11954233308.0,7940503365.0,28105262919.0,,28105262919.0,348288326559.0,,,18713958651.0,66.58524670249145,8.069539165056963,,,,0.7908624476859766,,,2.56115886193064,1.910099436857189,4.991455592229786,132151936147.8,150865894798.8,33.87892938718755,,,,,132151936147.8,150865894798.8,26.793573020131507,4453089207.0,,,,,33135011160.0,43890159810.0,75.49530761209593,0.2196322184294204,498855831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168599540901.0,168599540901.0,,,,5395880961.0,,,,,,,,,,,,,,
2003-09-30,INFY.NS,quarterly,Q2,2004,USD,250768976.0,250768976.0,140742637.0,140742637.0,110026339.0,42216129.0,3765238.0,67810210.0,-10242926.0,,,-10242926.0,78053136.0,13339383.0,64713753.0,,,64713753.0,,64713753.0,64713753.0,4197825792.0,0.0154160168159736,0.0154160168159736,4250414400.0,0.0152252808573206,0.0152252808573206,82697196.0,32.320796257842474,67810210.0,67810210.0,43.8755785324896,27.040908760579697,25.80612403984136,,474225486.0,375967500.0,98257986.0,129442231.0,18694049.0,,,,,,29439731.0,651801497.0,172741594.0,316149270.0,143407676.0,29726323.0,2628011.0,,2628011.0,27098312.0,202467917.0,854269414.0,235574.0,60087899.0,,,,24423403.0,8871942.0,84746876.0,,,,15130365.0,15130365.0,15130365.0,99877241.0,137423735.0,8605728.0,128818007.0,624252704.0,754392173.0,,754392173.0,854269414.0,,,-375967500.0,-49.83714219951219,88.27238311240254,7.691156627413617,46.25251743164879,64922180.0,0.0597378234413401,0.0197000066457259,0.0161536503323289,0.1129693106616654,0.1507586220481252,0.1790841733910619,,-474225486.0,,,,,,,-375967500.0,,881502602.0,284908660.0,247082291.0,214693540.0,259858614.0,,632858432.0,,,38450891.0,,-0.0003836421709231,14886986.0,,,64713753.0,1304163.0,1251290.0,52873.0,-189132.0,-3070835.0,,6644535.0,80715770.0,-5834.0,-5834.0,-15793590.0,-15793590.0,,-76294305.0,,-76294305.0,878603.0,-91215126.0,1610463.0,,2488802.0,2855623.0,-8010554.0,-15793590.0,64922180.0,64916346.0,0.015465667995019,,1.24727382137766,878339.0,,,,,,,,0.0192279942044817,148136280.0,,,,60323473.0,15551461.0,,-7284266.0,,14886986.0,,-3846837.0,84005.0,,878339.0,,,,,,,
2003-12-31,HDFCBANK.NS,quarterly,Q3,2004,INR,,,,,,,,,,,,,,,1321917795.0,,,1321917795.0,,1321917795.0,1321917795.0,5630674740.0,0.2347707612391761,0.2347707612391761,5630674740.0,0.2347707612391761,0.2347707612391761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175451824898.4,175451824898.4,39.40002473397565,,,,,175451824898.4,175451824898.4,31.16,4453089207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,INFY.NS,quarterly,Q3,2004,USD,275886678.0,275886678.0,155856199.0,155856199.0,120030479.0,44339803.0,2926121.0,75690676.0,-8842133.0,,,-8842133.0,84532809.0,13987449.0,70545360.0,,,70545360.0,,70545360.0,70545360.0,4205431168.0,0.0167748221720508,0.0167748221720508,4299634944.0,0.0164072905999714,0.0164072905999714,90363721.0,32.77189149025762,75690676.0,75690676.0,43.50716746098193,27.43542259767976,25.570411921085945,,554314278.0,421302898.0,133011380.0,153010094.0,20420935.0,,,,,,36109630.0,763854937.0,182131622.0,337507074.0,155375452.0,23255745.0,,,,23255745.0,205387367.0,969242304.0,342644.0,78656396.0,,,,54035727.0,35524870.0,133034767.0,,,,15184408.0,15184408.0,15184408.0,148219175.0,152696234.0,8626207.0,144070027.0,670884201.0,821023129.0,,821023129.0,969242304.0,4265027584.0,,-421302898.0,-51.314376309123446,84.7077274291156,5.741769269983387,47.608632236070775,95161646.0,0.0656024714182172,0.0214873855712099,0.0179983152681099,0.1318091429525449,0.1615792485608933,0.1952292395717556,5156910474.41174,4602596196.41174,4.716053400957772,14.39054380599226,17.21656406156229,13.960755032482322,12.166165020754608,5272427866.036193,4851124968.036193,1.094440977047455,975942341.0,319834765.0,267335351.0,329681037.0,378311176.0,,679510408.0,,,41413682.0,,0.0060966279022926,14673045.0,,,70545360.0,446210.0,-54045.0,500255.0,29322882.0,-24479127.0,,48317660.0,114987497.0,9003.0,9003.0,-19825851.0,-19825851.0,,-32857088.0,,-32857088.0,-9150131.0,-61824067.0,-25638949.0,,-12162962.0,4334930.0,41000468.0,-19825851.0,95161646.0,95170649.0,0.022628273344266,10.3553779584066,1.6299795904365646,13475987.0,,,,,,,,0.0273426177736456,173431029.0,,,,78999040.0,18510857.0,,-2557306.0,,14673045.0,,5381190.0,103159.0,,13475987.0,,,,,,,
2004-03-31,HDFCBANK.NS,quarterly,Q4,2004,INR,,,,,,,,,,,,,,,1072232555.0,,,1072232555.0,,1072232555.0,1072232555.0,,,,,,,,,,,,,,,32997832370.0,32997832370.0,,4177874385.0,,,,,,,-37175706755.0,,,,,-175809118980.0,,,,-175809118980.0,,426676809855.0,4164859200.0,,24056400275.0,24056400275.0,,-28221259475.0,-28221259475.0,,6082429790.0,6082429790.0,,-6082429790.0,-6082429790.0,,395470734620.0,15349241510.0,2828633540.0,12520607970.0,9054230365.0,31206075235.0,,31206075235.0,426676809855.0,5656888760.0,,-2859002305.0,-9.161684971500067,7.313750012709839,,,,,,,,,,,-2859002305.0,,,,,,,-2859002305.0,,4453089207.0,,,,,30138830065.0,42021693970.0,71.72207309518893,-10.541729893778452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4177874385.0,,175809118980.0,175809118980.0,4164859200.0,,,6802603360.0,,,,,,,,,,,,,,
